"","PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Total_Spend","Transported"
"3143","6876_03","Earth","True","G/1118/S","TRAPPIST-1e",2,"False",0,0,0,0,0,"Felice Greenez",0,TRUE
"3144","6877_01","Earth","False","F/1429/P","55 Cancri e",22,"False",20,155,0,373,90,"Ronna Palmes",638,FALSE
"3145","6878_01","Mars","True","F/1314/S","TRAPPIST-1e",29,"False",0,0,0,0,0,"Dynx Porté",0,TRUE
"3146","6881_01","Mars","False","D/210/S","55 Cancri e",35,"False",333,10,1063,7,365,"Trise Datte",1778,FALSE
"3147","6884_01","Earth","True","G/1115/P","TRAPPIST-1e",20,"False",0,0,0,0,0,"Verly Kirks",0,TRUE
"3148","6886_01","Earth","True","G/1121/S","PSO J318.5-22",16,"False",0,0,0,0,0,"Meline Clemondsey",0,TRUE
"3149","6888_01","Europa","False","C/219/P","TRAPPIST-1e",38,"False",0,1501,219,470,173,"Arrain Conablese",2363,TRUE
"3150","6888_02","Europa","True","C/219/P","TRAPPIST-1e",35,"",0,0,0,0,0,"Decruxa Emeliatty",0,TRUE
"3151","6888_03","Europa","","C/219/P","TRAPPIST-1e",19,"False",0,0,0,0,0,"Homamin Turtertive",0,TRUE
"3152","6888_04","Europa","False","C/219/P","PSO J318.5-22",25,"True",5100,150,0,170,0,"Astorux Conablese",5420,FALSE
"3153","6890_01","Earth","False","E/458/S","TRAPPIST-1e",32,"False",1,15,0,1,773,"Eliana Bryangton",790,FALSE
"3154","6897_01","Earth","False","E/439/P","TRAPPIST-1e",24,"False",449,0,1,0,244,"",694,FALSE
"3155","6904_01","Earth","True","G/1116/P","TRAPPIST-1e",20,"False",0,0,0,0,0,"Harlen Farleyatton",0,TRUE
"3156","6904_02","Earth","True","G/1116/P","TRAPPIST-1e",27,"False",0,0,0,0,0,"Debora Farleyatton",0,TRUE
"3157","6904_03","Earth","False","G/1116/P","TRAPPIST-1e",18,"False",2,7,761,75,0,"Loria Farleyatton",845,FALSE
"3158","6909_01","Europa","True","B/231/P","TRAPPIST-1e",31,"False",0,0,0,0,0,"Kaffias Shoeweely",0,TRUE
"3159","6914_01","Earth","True","G/1125/S","TRAPPIST-1e",47,"False",0,0,0,0,0,"Iree Romez",0,TRUE
"3160","6916_01","Europa","True","B/232/P","TRAPPIST-1e",58,"False",0,0,0,0,0,"Gluinol Wassing",0,TRUE
"3161","6919_01","Earth","True","","PSO J318.5-22",37,"False",0,0,0,0,0,"Len Bulliamoses",0,TRUE
"3162","6922_01","Earth","True","G/1119/P","PSO J318.5-22",35,"False",0,0,0,0,0,"Harlos Payner",0,TRUE
"3163","6923_01","Mars","True","F/1434/P","TRAPPIST-1e",38,"False",0,0,0,0,0,"Cobix Tecre",0,TRUE
"3164","6927_01","Earth","False","G/1121/P","TRAPPIST-1e",32,"",0,270,0,560,84,"Derina Mcdowns",914,FALSE
"3165","6933_01","Europa","True","E/442/P","55 Cancri e",35,"False",0,0,0,0,0,"Aludrab Proorbeng",0,TRUE
"3166","6933_02","Europa","","E/442/P","TRAPPIST-1e",27,"False",0,0,0,0,0,"Gatrix Imprank",0,TRUE
"3167","6935_01","Earth","False","F/1437/P","TRAPPIST-1e",61,"",703,0,0,0,0,"Shany Davens",703,FALSE
"3168","6936_01","Mars","False","D/218/P","TRAPPIST-1e",72,"False",2596,0,193,0,0,"Ors Spare",2789,FALSE
"3169","6936_02","Mars","False","E/444/P","TRAPPIST-1e",30,"False",1265,0,0,838,0,"Giamon Spare",2103,FALSE
"3170","6936_03","Mars","True","F/1438/P","TRAPPIST-1e",14,"False",0,0,0,0,0,"Cindee Spare",0,TRUE
"3171","6938_01","Earth","True","G/1123/P","TRAPPIST-1e",28,"False",0,0,0,0,0,"Julin Reilline",0,TRUE
"3172","6941_01","Earth","True","G/1125/P","TRAPPIST-1e",20,"False",0,0,0,0,0,"Willey Mullericer",0,TRUE
"3173","6942_01","Earth","True","G/1132/S","TRAPPIST-1e",41,"False",0,0,0,0,0,"Aliey Belley",0,TRUE
"3174","6948_01","Earth","True","G/1133/S","TRAPPIST-1e",29,"False",0,0,0,0,0,"Wenten Leton",0,TRUE
"3175","6952_01","Europa","True","C/224/P","TRAPPIST-1e",32,"False",0,0,0,0,0,"Dyonif Hautconded",0,TRUE
"3176","6953_01","Earth","False","F/1440/P","TRAPPIST-1e",33,"False",250,279,329,12,0,"Ernard Holton",870,FALSE
"3177","6955_01","Earth","False","F/1441/P","TRAPPIST-1e",27,"False",0,216,168,251,53,"Chrisa Colomonson",688,FALSE
"3178","6956_01","Earth","","F/1442/P","55 Cancri e",21,"False",11,0,0,499,77,"Maya Bushins",587,FALSE
"3179","6958_01","Earth","False","F/1443/P","TRAPPIST-1e",21,"False",11,653,0,35,61,"Timmie Hardson",760,FALSE
"3180","6959_01","Earth","False","F/1327/S","TRAPPIST-1e",18,"False",646,0,0,1444,0,"Pristy Garzaley",2090,FALSE
"3181","6959_02","Earth","True","G/1134/S","55 Cancri e",3,"False",0,0,0,0,0,"Calvia Garzaley",0,TRUE
"3182","6959_03","Earth","True","G/1134/S","PSO J318.5-22",0,"False",0,0,0,0,0,"Stevey Garzaley",0,TRUE
"3183","6961_01","Europa","False","A/85/S","TRAPPIST-1e",41,"False",0,620,0,605,873,"Miaplas Ciplanke",2098,TRUE
"3184","6961_02","","False","D/211/S","",57,"False",0,2847,0,101,9613,"Ruchban Ciplanke",12561,FALSE
"3185","6965_01","Mars","True","F/1445/P","TRAPPIST-1e",50,"False",0,0,0,0,0,"Rooses Danad",0,TRUE
"3186","6969_01","Mars","False","F/1448/P","TRAPPIST-1e",54,"False",2538,0,60,1,0,"Minnys Iccle",2599,FALSE
"3187","6974_01","Earth","False","F/1329/S","TRAPPIST-1e",49,"False",757,0,0,0,46,"Racy Haynard",803,FALSE
"3188","6975_01","Mars","False","F/1330/S","TRAPPIST-1e",19,"False",1752,0,157,0,0,"Croos Bra",1909,FALSE
"3189","6983_01","Mars","True","F/1449/P","TRAPPIST-1e",51,"False",0,0,0,0,0,"Gray Colle",0,TRUE
"3190","6983_02","Mars","False","E/448/P","TRAPPIST-1e",27,"False",1,0,66,2016,0,"Swack Colle",2083,FALSE
"3191","6986_01","Earth","True","G/1129/P","55 Cancri e",5,"False",0,0,0,0,0,"Keitha Cleman",0,TRUE
"3192","6986_02","Earth","False","F/1451/P","TRAPPIST-1e",13,"False",1894,8,42,1,72,"Fredy Vantonson",2017,FALSE
"3193","6986_03","Earth","True","G/1129/P","PSO J318.5-22",0,"False",0,0,0,0,0,"Darrie Cleman",0,TRUE
"3194","6986_04","Earth","False","G/1129/P","55 Cancri e",8,"False",0,0,0,0,0,"Leonyl Vantonson",0,FALSE
"3195","6986_05","Earth","True","G/1129/P","TRAPPIST-1e",27,"False",0,0,0,0,0,"Jilly Vantonson",0,TRUE
"3196","6986_06","Earth","False","F/1451/P","PSO J318.5-22",13,"False",0,858,20,0,0,"Tracek Vantonson",878,FALSE
"3197","6986_07","Earth","False","F/1451/P","TRAPPIST-1e",47,"False",18,719,87,0,3,"Shalle Vantonson",827,FALSE
"3198","6986_08","Earth","True","G/1129/P","TRAPPIST-1e",6,"False",0,0,0,0,0,"Clard Vantonson",0,TRUE
"3199","6989_01","Earth","True","G/1140/S","TRAPPIST-1e",59,"False",0,0,0,0,0,"Blancy Fisheparks",0,TRUE
"3200","6993_01","Earth","","F/1333/S","55 Cancri e",20,"False",888,0,352,0,0,"Hughy Simsey",1240,FALSE
"3201","7000_01","Mars","True","F/1335/S","TRAPPIST-1e",35,"False",0,0,0,0,0,"Munch Blane",0,TRUE
"3202","7003_01","Earth","False","F/1336/S","TRAPPIST-1e",22,"False",0,0,332,236,125,"Mamina Gordanieves",693,FALSE
"3203","7009_01","Mars","False","D/214/S","55 Cancri e",16,"False",2438,0,332,0,1,"Quid Spie",2771,FALSE
"3204","7009_02","Mars","False","","TRAPPIST-1e",18,"False",1718,0,868,636,0,"Diedow Spie",3222,FALSE
"3205","7012_01","Mars","True","F/1456/P","TRAPPIST-1e",26,"False",0,0,0,0,0,"Park Stake",0,TRUE
"3206","7023_01","Earth","False","","TRAPPIST-1e",19,"False",478,0,161,112,0,"Regory Daughtson",751,FALSE
"3207","7024_01","Mars","True","E/468/S","55 Cancri e",23,"False",0,0,0,0,0,"Ret Cart",0,TRUE
"3208","7030_01","Earth","False","G/1149/S","TRAPPIST-1e",21,"False",0,141,0,121,626,"Thel Bailes",888,FALSE
"3209","7033_01","Earth","False","F/1460/P","TRAPPIST-1e",32,"False",131,0,0,5,0,"Tinez Bensley",136,FALSE
"3210","7035_01","Earth","True","F/1342/S","PSO J318.5-22",25,"False",0,0,0,0,0,"Verly Workmans",0,TRUE
"3211","7043_01","Earth","True","G/1151/S","PSO J318.5-22",50,"False",0,0,0,0,0,"",0,TRUE
"3212","7046_01","Europa","False","T/3/S","55 Cancri e",27,"",6,400,0,6472,0,"Tope Ativeezy",6878,FALSE
"3213","7046_02","Europa","False","T/3/S","55 Cancri e",44,"False",0,1190,0,1906,167,"Genubih Ativeezy",3263,TRUE
"3214","7046_03","Europa","False","T/3/S","TRAPPIST-1e",47,"False",0,339,0,508,2000,"Zinon Ativeezy",2847,FALSE
"3215","7054_01","Europa","False","C/258/S","TRAPPIST-1e",58,"False",0,3770,0,1,27,"Teron Pringrous",3798,FALSE
"3216","7054_02","Europa","True","C/258/S","55 Cancri e",27,"False",0,0,0,0,0,"Sulatik Pringrous",0,TRUE
"3217","7055_01","Mars","True","F/1345/S","TRAPPIST-1e",52,"False",0,0,0,0,0,"Ungles Welte",0,TRUE
"3218","7063_01","Earth","False","F/1465/P","TRAPPIST-1e",21,"False",2,54,696,56,0,"Brence Hendrewsons",808,FALSE
"3219","7063_02","Earth","False","E/452/P","TRAPPIST-1e",25,"False",50,0,1,5125,472,"Cellex Hendrewsons",5648,FALSE
"3220","7064_01","Earth","False","E/470/S","PSO J318.5-22",31,"False",0,625,0,0,0,"Karay Cooks",625,FALSE
"3221","7065_01","","True","E/471/S","TRAPPIST-1e",28,"False",0,0,0,0,0,"Zedares Maltorted",0,TRUE
"3222","7066_01","Earth","False","F/1348/S","TRAPPIST-1e",42,"False",409,1005,0,454,657,"Eduard Haynardy",2525,FALSE
"3223","7066_02","Earth","True","G/1157/S","TRAPPIST-1e",49,"False",0,0,0,0,0,"Leondy Haynardy",0,TRUE
"3224","7067_01","Earth","False","G/1158/S","TRAPPIST-1e",3,"",0,0,0,0,0,"Karay Wriggins",0,FALSE
"3225","7067_02","Earth","True","G/1158/S","TRAPPIST-1e",5,"False",0,0,0,0,0,"Lis Wriggins",0,TRUE
"3226","7067_03","Earth","False","F/1349/S","TRAPPIST-1e",27,"False",844,0,0,27,2,"Mael Wriggins",873,FALSE
"3227","7070_01","Europa","False","A/74/P","55 Cancri e",57,"False",0,1830,0,0,89,"Achbah Forous",1919,TRUE
"3228","7075_01","Mars","False","E/453/P","TRAPPIST-1e",29,"False",0,0,227,66,1005,"Ops Stie",1298,FALSE
"3229","7076_01","Earth","True","G/1139/P","TRAPPIST-1e",29,"False",0,0,0,0,0,"Rankie Lerez",0,TRUE
"3230","7081_01","Europa","False","B/234/P","TRAPPIST-1e",21,"False",0,9336,1,51,919,"Sarino Fuelrad",10307,FALSE
"3231","7081_02","Europa","True","B/234/P","55 Cancri e",25,"False",0,0,0,0,0,"Aston Fuelrad",0,TRUE
"3232","7100_01","Europa","False","A/76/P","55 Cancri e",26,"False",0,5283,0,3,36,"Ionan Heracker",5322,TRUE
"3233","7100_02","Europa","False","A/76/P","55 Cancri e",33,"True",0,2105,24,0,5879,"Thab Venticable",8008,FALSE
"3234","7101_01","Europa","False","B/235/P","55 Cancri e",43,"False",94,5196,602,6603,510,"Genons Regaugress",13005,FALSE
"3235","7101_02","Europa","False","B/235/P","55 Cancri e",26,"False",0,2524,3,3493,0,"Atonea Regaugress",6020,TRUE
"3236","7102_01","Europa","True","E/455/P","TRAPPIST-1e",13,"False",0,0,0,0,0,"Ainoxa Wassird",0,TRUE
"3237","7103_01","Mars","False","E/456/P","TRAPPIST-1e",30,"False",879,0,420,0,0,"Hary Iccle",1299,FALSE
"3238","7103_02","Mars","True","F/1472/P","55 Cancri e",8,"False",0,0,0,0,0,"Hont Iccle",0,TRUE
"3239","7107_01","Earth","True","G/1145/P","PSO J318.5-22",27,"False",0,0,0,0,0,"Jayne Thorney",0,TRUE
"3240","7108_01","Europa","False","C/261/S","TRAPPIST-1e",23,"False",4,3142,0,3473,407,"Batenan Fulazy",7026,FALSE
"3241","7112_01","Earth","False","F/1360/S","TRAPPIST-1e",22,"False",22,0,1367,0,0,"Pamont Blange",1389,FALSE
"3242","7115_01","Mars","True","F/1474/P","TRAPPIST-1e",36,"False",0,0,0,0,0,"Ber Pepie",0,TRUE
"3243","7122_01","Earth","False","F/1364/S","TRAPPIST-1e",35,"False",0,0,904,0,0,"Darlie Gillock",904,FALSE
"3244","7123_01","Earth","False","","TRAPPIST-1e",26,"False",699,0,5,50,1,"Sallie Hartz",755,FALSE
"3245","7124_01","Europa","True","C/229/P","TRAPPIST-1e",15,"False",0,0,0,0,0,"Eltares Aillyber",0,TRUE
"3246","7124_02","Europa","True","C/229/P","55 Cancri e",18,"False",0,0,0,0,0,"Menkard Aillyber",0,TRUE
"3247","7124_03","Europa","False","C/229/P","",41,"False",0,2925,0,1623,0,"Tarrak Aillyber",4548,TRUE
"3248","7125_01","Mars","True","","PSO J318.5-22",41,"False",0,0,0,0,0,"Nakes Eccle",0,TRUE
"3249","7129_01","Earth","False","F/1367/S","TRAPPIST-1e",22,"False",8,796,1825,553,0,"Curtle Klinson",3182,FALSE
"3250","7130_01","Earth","True","G/1147/P","55 Cancri e",27,"False",0,0,0,0,0,"Ine Jacostarks",0,TRUE
"3251","7130_02","Earth","True","G/1147/P","PSO J318.5-22",0,"False",0,0,0,0,0,"Anney Jacostarks",0,TRUE
"3252","7130_03","Earth","False","F/1477/P","TRAPPIST-1e",16,"False",0,36,125,4,13,"Kenda Sullones",178,FALSE
"3253","7130_04","Earth","False","E/457/P","PSO J318.5-22",27,"False",0,0,0,687,2,"Frey Torrez",689,FALSE
"3254","7130_05","Earth","","G/1147/P","55 Cancri e",13,"False",0,0,0,0,0,"Stene Jacostarks",0,TRUE
"3255","7130_06","Earth","False","G/1147/P","55 Cancri e",1,"False",0,0,0,0,0,"Franda Jacostarks",0,FALSE
"3256","7130_07","Earth","False","G/1147/P","TRAPPIST-1e",32,"False",808,0,2,0,0,"Lesley Sullones",810,FALSE
"3257","7131_01","Earth","False","F/1478/P","TRAPPIST-1e",35,"False",22,1240,0,1,1,"Craine Rices",1264,FALSE
"3258","7135_01","Earth","True","G/1166/S","TRAPPIST-1e",40,"False",0,0,0,0,0,"Anie Gainebergan",0,TRUE
"3259","7135_02","Earth","False","F/1369/S","55 Cancri e",17,"False",0,0,799,2,0,"Stace Gainebergan",801,FALSE
"3260","7135_03","Earth","False","F/1369/S","PSO J318.5-22",49,"False",0,1473,4,37,0,"Fayel Gainebergan",1514,FALSE
"3261","7135_04","Earth","True","G/1166/S","TRAPPIST-1e",21,"False",0,0,0,0,0,"Anae Gainebergan",0,TRUE
"3262","7136_01","Earth","True","G/1149/P","55 Cancri e",9,"False",0,0,0,0,0,"Hery Lynnerett",0,TRUE
"3263","7138_01","Mars","False","F/1370/S","TRAPPIST-1e",27,"False",1298,460,63,0,0,"Anamse Tecre",1821,FALSE
"3264","7139_01","Europa","False","C/230/P","TRAPPIST-1e",59,"False",0,186,0,945,2655,"Bens Pippoppere",3786,FALSE
"3265","7141_01","Earth","False","F/1480/P","PSO J318.5-22",25,"False",91,403,0,64,0,"Lewise Sosalinson",558,FALSE
"3266","7145_01","Earth","False","F/1373/S","TRAPPIST-1e",21,"False",1219,742,5,324,0,"Tanley Mirez",2290,FALSE
"3267","7146_01","Earth","False","F/1481/P","TRAPPIST-1e",15,"False",0,0,8,1,2079,"Tance Dotsondez",2088,FALSE
"3268","7147_01","Europa","True","C/262/S","55 Cancri e",28,"",0,0,0,0,0,"Grastab Prefule",0,TRUE
"3269","7150_01","Earth","False","E/458/P","TRAPPIST-1e",42,"False",0,387,0,241,31,"Vin Herreras",659,FALSE
"3270","7150_02","Earth","True","G/1151/P","TRAPPIST-1e",22,"False",0,0,0,0,0,"Fanna Herreras",0,TRUE
"3271","7153_01","Earth","False","F/1374/S","TRAPPIST-1e",21,"False",0,0,0,463,0,"Janita Yorkland",463,FALSE
"3272","7154_01","Earth","False","F/1483/P","TRAPPIST-1e",48,"False",376,0,24,0,483,"Derry Joyneidez",883,FALSE
"3273","7158_01","Earth","False","F/1484/P","TRAPPIST-1e",24,"False",410,0,154,0,125,"Bra Currisones",689,FALSE
"3274","7163_01","Europa","True","C/231/P","TRAPPIST-1e",47,"False",0,0,0,0,0,"Tach Spedlybood",0,TRUE
"3275","7163_02","Europa","True","C/231/P","55 Cancri e",13,"False",0,0,0,0,0,"Grafirk Spedlybood",0,TRUE
"3276","7163_03","Europa","False","C/231/P","55 Cancri e",32,"False",0,2367,0,9891,88,"Salas Spedlybood",12346,FALSE
"3277","7164_01","Earth","False","G/1153/P","PSO J318.5-22",29,"False",2,213,0,19,226,"Louisa Mejiaddox",460,FALSE
"3278","7169_01","Earth","True","G/1169/S","TRAPPIST-1e",35,"False",0,0,0,0,0,"Andary Alfordonard",0,TRUE
"3279","7172_01","Mars","False","E/477/S","TRAPPIST-1e",24,"False",58,177,279,15,1552,"Ban Letty",2081,FALSE
"3280","7172_02","Mars","False","E/477/S","TRAPPIST-1e",52,"False",1350,0,0,0,19,"Skix Letty",1369,FALSE
"3281","7174_01","Earth","False","F/1379/S","TRAPPIST-1e",21,"False",0,4,4,636,0,"Gleney Solinez",644,FALSE
"3282","7178_01","Mars","True","F/1487/P","TRAPPIST-1e",36,"False",0,0,0,0,0,"Allota Bush",0,TRUE
"3283","7183_01","Earth","True","","TRAPPIST-1e",19,"",0,0,0,0,0,"Janne Brookes",0,TRUE
"3284","7185_01","Europa","True","D/224/P","TRAPPIST-1e",39,"False",0,0,0,0,0,"Arix Baltragnal",0,TRUE
"3285","7195_01","Earth","True","G/1173/S","TRAPPIST-1e",59,"False",0,0,0,0,0,"Gretty Hallahaney",0,TRUE
"3286","7196_01","Mars","True","F/1491/P","55 Cancri e",45,"False",0,0,0,0,0,"Griste Crité",0,TRUE
"3287","7198_01","Earth","True","G/1159/P","PSO J318.5-22",25,"False",0,0,0,0,0,"Shally Diazarez",0,TRUE
"3288","7201_01","Mars","False","F/1384/S","TRAPPIST-1e",64,"False",509,0,1023,0,80,"Cord Spore",1612,FALSE
"3289","7204_01","Mars","False","F/1385/S","55 Cancri e",24,"False",114,0,0,1479,0,"Bonutz Prist",1593,FALSE
"3290","7209_01","Europa","False","E/479/S","TRAPPIST-1e",36,"False",0,0,0,0,0,"Lesaton Dengshred",0,TRUE
"3291","7209_02","Europa","False","E/479/S","TRAPPIST-1e",26,"False",0,2768,0,5,559,"Jabba Dengshred",3332,TRUE
"3292","7211_01","Mars","False","E/480/S","TRAPPIST-1e",31,"False",1415,0,271,412,0,"Gonut Reke",2098,FALSE
"3293","7212_01","Earth","False","F/1388/S","TRAPPIST-1e",18,"False",0,1201,0,0,0,"Terta Kochroeders",1201,FALSE
"3294","7213_01","Earth","True","G/1162/P","PSO J318.5-22",21,"False",0,0,0,0,0,"Eleaha Flynney",0,TRUE
"3295","7220_01","Europa","False","B/272/S","TRAPPIST-1e",34,"False",135,207,0,1471,876,"Weino Entenedy",2689,TRUE
"3296","7222_01","Earth","False","F/1496/P","TRAPPIST-1e",32,"False",1,946,2,0,0,"Pamiea Estiagosen",949,FALSE
"3297","7223_01","Mars","True","F/1390/S","TRAPPIST-1e",19,"False",0,0,0,0,0,"Whers Raf",0,TRUE
"3298","7228_01","Earth","True","G/1176/S","TRAPPIST-1e",18,"False",0,0,0,0,0,"Kirky Hurchanney",0,TRUE
"3299","7231_01","Earth","False","F/1498/P","TRAPPIST-1e",39,"False",1230,0,7,163,48,"Dellia Andackson",1448,FALSE
"3300","7237_01","Earth","","G/1179/S","55 Cancri e",27,"False",0,0,0,0,0,"Darrie Colleruces",0,FALSE
"3301","7239_01","Earth","True","G/1164/P","TRAPPIST-1e",19,"False",0,0,0,0,0,"Veremy Mayods",0,TRUE
"3302","7241_01","Europa","True","A/88/S","TRAPPIST-1e",16,"False",0,0,0,0,0,"Diskeon Caticuous",0,TRUE
"3303","7241_02","Europa","False","A/88/S","TRAPPIST-1e",24,"False",0,1455,172,7690,20,"Coxan Caticuous",9337,FALSE
"3304","7243_01","Earth","True","G/1180/S","TRAPPIST-1e",2,"False",0,0,0,0,0,"Essara Vales",0,TRUE
"3305","7243_02","Earth","True","G/1180/S","TRAPPIST-1e",10,"False",0,0,0,0,0,"Holey Vales",0,TRUE
"3306","7243_03","Earth","True","G/1180/S","TRAPPIST-1e",2,"False",0,0,0,0,0,"Marlly Vales",0,TRUE
"3307","7243_04","Earth","False","F/1393/S","55 Cancri e",21,"False",0,0,256,979,0,"Chelly Vales",1235,FALSE
"3308","7243_05","Earth","True","G/1180/S","PSO J318.5-22",5,"False",0,0,0,0,0,"Harlos Vales",0,TRUE
"3309","7244_01","Earth","True","G/1181/S","PSO J318.5-22",29,"False",0,0,0,0,0,"Hollie Griffince",0,TRUE
"3310","7245_01","Mars","False","F/1394/S","TRAPPIST-1e",41,"False",149,1,2216,0,0,"Flys Hart",2366,FALSE
"3311","7248_01","Mars","False","F/1500/P","55 Cancri e",32,"False",976,0,84,22,0,"Hony Mité",1082,FALSE
"3312","7248_02","Mars","True","F/1500/P","TRAPPIST-1e",23,"False",0,0,0,0,0,"Tures Mité",0,TRUE
"3313","7251_01","Earth","True","G/1165/P","PSO J318.5-22",23,"False",0,0,0,0,0,"Duana Charryerry",0,TRUE
"3314","7254_01","Earth","False","E/483/S","TRAPPIST-1e",40,"False",0,0,0,292,1334,"Timmie Rushing",1626,FALSE
"3315","7262_01","Mars","False","F/1504/P","TRAPPIST-1e",45,"False",381,1,1512,586,0,"Eang Cheen",2480,FALSE
"3316","7263_01","","False","F/1399/S","TRAPPIST-1e",30,"False",1,0,478,4,321,"Joela Bonder",804,FALSE
"3317","7264_01","Earth","False","F/1400/S","TRAPPIST-1e",56,"False",758,0,0,0,1,"Robyny Conleydenan",759,FALSE
"3318","7265_01","Earth","False","","TRAPPIST-1e",13,"False",0,324,138,49,133,"Calvia Bookson",644,FALSE
"3319","7266_01","Earth","False","G/1182/S","TRAPPIST-1e",19,"False",0,0,39,449,321,"Dorie Lardy",809,FALSE
"3320","7266_02","Earth","True","G/1182/S","TRAPPIST-1e",46,"False",0,0,0,0,0,"Doray Lardy",0,TRUE
"3321","7266_03","Earth","False","G/1182/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Aliey Lardy",0,FALSE
"3322","7269_01","Earth","False","F/1505/P","PSO J318.5-22",60,"False",250,0,0,355,6,"Lerion Hayder",611,FALSE
"3323","7269_02","Earth","True","G/1169/P","TRAPPIST-1e",39,"False",0,0,0,0,0,"Ellena Hayder",0,TRUE
"3324","7272_01","Earth","True","G/1172/P","PSO J318.5-22",20,"False",0,0,0,0,0,"Marlly Dotsonton",0,TRUE
"3325","7275_01","Earth","False","F/1402/S","PSO J318.5-22",64,"False",245,2414,0,0,13,"Violey Blacks",2672,FALSE
"3326","7281_01","Europa","False","C/266/S","TRAPPIST-1e",34,"False",0,1415,0,0,1238,"Krab Pronfraked",2653,TRUE
"3327","7282_01","Earth","True","G/1173/P","PSO J318.5-22",30,"False",0,0,0,0,0,"Ale Blace",0,TRUE
"3328","7286_01","Mars","False","D/226/P","TRAPPIST-1e",62,"False",933,0,0,28,0,"Bler Saste",961,FALSE
"3329","7287_01","Europa","True","B/274/S","TRAPPIST-1e",29,"False",0,0,0,0,0,"Aspicah Drivery",0,TRUE
"3330","7288_01","Earth","","F/1403/S","TRAPPIST-1e",33,"False",229,248,0,402,0,"Inen Ricker",879,FALSE
"3331","7291_01","Earth","True","G/1186/S","TRAPPIST-1e",31,"False",0,0,0,0,0,"Jodye Rasmussony",0,TRUE
"3332","7293_01","Earth","False","E/469/P","TRAPPIST-1e",51,"False",0,491,0,298,0,"Deandy Vincenton",789,FALSE
"3333","7294_01","Earth","False","G/1187/S","TRAPPIST-1e",23,"False",514,0,22,1,1,"Daryla Cooperkins",538,FALSE
"3334","7295_01","Earth","False","E/470/P","TRAPPIST-1e",18,"False",96,0,607,0,1,"Milyn Buckentry",704,FALSE
"3335","7295_02","Earth","False","E/470/P","TRAPPIST-1e",47,"False",1095,320,1015,0,0,"Elene Buckentry",2430,FALSE
"3336","7299_01","Earth","False","F/1404/S","TRAPPIST-1e",58,"False",0,0,806,0,15,"Melice Balley",821,FALSE
"3337","7308_01","Europa","True","C/267/S","TRAPPIST-1e",46,"False",0,0,0,0,0,"Dscha Fransumint",0,TRUE
"3338","7312_01","Mars","False","D/230/P","TRAPPIST-1e",44,"False",106,0,2561,348,0,"Ranch Buncy",3015,FALSE
"3339","7315_01","Earth","True","G/1175/P","TRAPPIST-1e",19,"False",0,0,0,0,0,"Briane Puckley",0,TRUE
"3340","7316_01","Earth","False","F/1515/P","PSO J318.5-22",43,"False",0,726,1,23,0,"Walles Hickett",750,FALSE
"3341","7317_01","Earth","False","F/1406/S","TRAPPIST-1e",21,"False",2,0,0,697,0,"Andona Cruzaley",699,FALSE
"3342","7318_01","Mars","False","F/1407/S","PSO J318.5-22",29,"False",1061,7,312,0,11,"",1391,FALSE
"3343","7319_01","Earth","False","G/1176/P","PSO J318.5-22",13,"False",33,28,685,27,0,"Phia Thonyderson",773,FALSE
"3344","7319_02","Earth","False","G/1176/P","PSO J318.5-22",16,"False",13,805,2,8,6,"Branda Thonyderson",834,FALSE
"3345","7319_03","Earth","False","F/1516/P","TRAPPIST-1e",25,"False",0,733,0,0,0,"Veremy Thonyderson",733,FALSE
"3346","7325_01","Earth","False","E/472/P","TRAPPIST-1e",19,"False",0,1,451,1100,67,"Troya Smalls",1619,FALSE
"3347","7329_01","Europa","False","E/473/P","TRAPPIST-1e",29,"False",0,2783,195,897,852,"Tabiton Coillery",4727,FALSE
"3348","7329_02","Europa","False","E/473/P","TRAPPIST-1e",35,"True",0,3131,0,203,719,"Sulabik Coillery",4053,FALSE
"3349","7329_03","Europa","False","E/473/P","55 Cancri e",56,"False",132,4531,2,119,67,"Muonin Coillery",4851,FALSE
"3350","7333_01","Earth","False","E/489/S","TRAPPIST-1e",20,"False",612,154,4,17,0,"Irmark Marshopper",787,FALSE
"3351","7335_01","Earth","True","G/1177/P","PSO J318.5-22",38,"",0,0,0,0,0,"Allia Haydenez",0,TRUE
"3352","7345_01","Mars","False","F/1521/P","TRAPPIST-1e",18,"False",350,0,107,0,892,"Gra Flell",1349,FALSE
"3353","7348_01","Mars","False","F/1414/S","TRAPPIST-1e",26,"False",1189,0,632,0,0,"Heat Coune",1821,FALSE
"3354","7348_02","Mars","True","F/1414/S","55 Cancri e",0,"False",0,0,0,0,0,"Pebix Coune",0,TRUE
"3355","7348_03","Mars","False","F/1414/S","TRAPPIST-1e",2,"False",0,0,0,0,0,"Othawk Coune",0,FALSE
"3356","7349_01","Earth","False","G/1180/P","TRAPPIST-1e",36,"False",0,152,0,146,329,"Kendy Braymon",627,FALSE
"3357","7352_01","Earth","False","F/1415/S","PSO J318.5-22",25,"False",1197,102,0,0,0,"Nica Pottley",1299,FALSE
"3358","7354_01","Europa","True","B/242/P","TRAPPIST-1e",2,"False",0,0,0,0,0,"Sadirak Trameterty",0,TRUE
